Country,Country Code,Series,1987 [1987],1988 [1988],1989 [1989],1990 [1990],1991 [1991],1992 [1992],1993 [1993],1994 [1994],1995 [1995],1996 [1996],1997 [1997],1998 [1998],1999 [1999],2000 [2000],2001 [2001],2002 [2002],2003 [2003],2004 [2004],2005 [2005],2006 [2006],2007 [2007],2008 [2008],2009 [2009],2010 [2010],2011 [2011],2012 [2012],2013 [2013],2014 [2014],2015 [2015],2016 [2016],2017 [2017],2018 [2018],2019 [2019],2020 [2020],2021 [2021],2022 [2022],2023 [2023],2024 [2024]
Developing Countries,DEV,"Exchange rate, old LCU per USD extended forward, period average,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Developing Countries,DEV,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2327679.029,2532342.325,2502419.546,2244049.727,2695564.337,2813388.333,2937800.875,3061369.568,3270277.572,3409661.784,3498818.332,3783745.88,4090958.539,4286670.592,4215991.08,5159238.061,6336283.989,7471930.975,..
Developing Countries,DEV,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2549431.207,2707457.718,2677934.539,2447295.842,2925145.937,3039103.886,3139173.183,3257341.576,3442285.066,3662088.709,3761862.072,4060528.451,4237852.94,4259619.062,..,..,..,..,..
Developing Countries,DEV,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,855421.2094,964727.4698,1181720.029,1457737.407,1566750.255,1771439.978,1792274.111,1735296.471,1600505.536,1957611.802,2077385.755,2303887.145,2849609.683,3500472.294,4313021.648,4909180.745,5790807.669,7730815.402,7089522.871,9663661.559,12301473.11,13795233.9,13098529.25,13250701.56,14223600.52,15503871.29,15201023.5,14959550.79,..,..,..,..,..,..
Developing Countries,DEV,"Exports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,554256.3744,541156.9208,537214.8709,584391.769,689067.4485,717175.2713,803570.2414,832140.215,869679.2174,1034456.466,1029654.175,1135088.834,1332493.929,1670161.061,2052054.859,2496566.599,2917407.288,3436983.112,2834414.16,3628325.077,4360236.151,4539049.156,4683248.363,4785690.589,4470680.26,4257131.413,4720723.072,5206178.044,5185111.829,5070500.432,6586260.382,7259410.886,6907378.932,7229292.189
Developing Countries,DEV,"Exports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Developing Countries,DEV,"Exports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.979264156,1.077544912,1.283445529,1.158182068,1.240391131,1.434711124,1.445937797,1.437751692,1.390265622,1.220800646,1.131655369,1.16258835,1.228494268,1.217271252,..,..,..,..,..
Developing Countries,DEV,"GDP,constant 2010 LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Developing Countries,DEV,"GDP,constant 2010 US$,millions,seas. adj.,",..,..,..,..,..,..,5906307.73,6291997.059,6589414.116,6994066.564,7596555.025,7798316.425,8049855.155,8509193.428,8779454.062,9271171.355,9806719.749,10511414.13,11278071.14,12198072.11,13276246.72,14082594.15,14524340.48,15767160.87,16862197.22,17772902.54,18785167.17,19731579.68,20616304.58,21505849.95,22635808.76,23773689.67,24753812.98,24366170.21,26295200.23,27307447.99,28645605.85,29860034.83
Developing Countries,DEV,"GDP,current LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Developing Countries,DEV,"GDP,current US$,millions,seas. adj.,",..,..,..,..,..,..,..,3485343.772,4020020.937,4444371.886,4862529.168,4697759.057,4618881.111,4986209.581,4990109.493,5102458.019,5682739.868,6620473.939,7800691.599,9136105.573,11266916.28,13521456.7,13486757.05,16431406.49,19421045.06,20662612.89,22252030.97,23208134.55,22657345.22,22829596.12,24879398.08,26765715.39,27396965.05,26673342.85,31604053.72,32983337.95,34040301.05,35109210.39
Developing Countries,DEV,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2240821.865,2410088.39,2396673.475,2262105.669,2757712.531,2963137.968,3087836.668,3313551.286,3417635.184,3506960.302,3655811.971,4107493.431,4437003.802,4541362.204,4663065.615,5377666.267,6699672.585,8489208.387,..
Developing Countries,DEV,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2233214.39,2403138.493,2402513.838,2242162.768,2747202.263,2968543.66,3098001.514,3316100.413,3421738.574,3509453.01,3649025.502,4104722.228,4441881.476,4538517.905,4650645.105,5372693.177,6749208.698,8571781.214,..
Developing Countries,DEV,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,1466278.38,1672344.013,1850578.338,2101381.573,2622512.335,2817608.456,3033528.008,2843007.425,2850506.205,3482710.759,3438758.372,3726800.702,4496372.172,5812219.913,6945785.207,8163877.696,8938295.275,12032265.44,10563943.07,13952393.74,20301827.13,21343140.14,22933247.53,23336818.74,24058806.93,22794798.98,24696806.32,27276515.29,24654850.24,22713719.86,29860798.78,33146222.68,31620070.95,32429032.76
Developing Countries,DEV,"Imports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,434968.6877,495541.8622,548117.6017,625746.7128,782403.7733,843464.1528,906079.5897,850593.7173,850274.0166,1038405.276,1030960.043,1111196.106,1340434.673,1734451.078,2066724.912,2427173.222,2926098.239,3660960.183,2944628.755,3932039.938,4919501.305,5127061.782,5303433.829,5289457.928,4611529.697,4367782.056,5048755.134,5686006.706,5523862.569,5086769.475,6685274.15,7428134.003,7083840.258,7265112.99
Developing Countries,DEV,"Imports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Developing Countries,DEV,"Imports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.086851864,1.217615318,1.523803995,1.313298391,1.431288839,1.657210359,1.654957804,1.599298323,1.54583929,1.3140309,1.196972193,1.229987038,1.280089696,1.217107145,1.093777177,1.244305961,1.100593319,0.82641403,..
Developing Countries,DEV,"Industrial Production, constant US$, seas. adj.,,",..,..,..,..,..,..,..,..,..,..,..,2.48609E+12,2.56638E+12,2.78464E+12,2.87713E+12,3.05661E+12,3.30459E+12,3.64789E+12,3.99241E+12,4.37726E+12,4.8843E+12,5.22757E+12,5.35528E+12,6.00389E+12,6.54444E+12,6.98571E+12,7.40794E+12,7.83694E+12,8.14298E+12,8.50848E+12,8.96421E+12,9.43722E+12,9.78281E+12,9.62315E+12,1.06743E+13,1.10744E+13,1.14823E+13,1.2004E+13
Developing Countries,DEV,"Unemployment rate,Percent,,,",..,..,..,4.26817369,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.658390816,7.07711523,7.103436872,7.854012393,7.593279899,7.512046326,7.406455748,7.512797308,7.440561513,7.625008181,8.191956032,8.429928157,8.117258482,8.366423176,9.942748376,9.308703986,7.664192982,7.013515426,6.705355929
Developing Countries,DEV,"Total Reserves,,,,",..,..,..,127890.9388,172578.6685,189678.97,237472.8733,318521.8166,382225.7085,459652.9403,494199.892,511972.2695,541368.4915,557532.0538,642933.6788,795599.8491,1040021.409,1380398.376,1724432.036,2231513.228,3145941.723,3670641.105,4320290.79,5026792.886,5570719.274,5877437.515,6395681.164,6383072.037,5746691.567,5455123.412,5765413.511,5654824.795,5861869.35,6260478.203,6465130.146,6111359.414,6424020.702,6512490.074
Developing Countries,DEV,"Retail Sales Volume,Index,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.25879583,60.70983584,63.6250034,72.04693795,81.01862114,86.52734953,92.95046521,94.47653682,84.99775338,100,106.5773527,102.3412451,100.5564112,95.22163843,79.09522328,72.941858,74.96304763,70.16802059,66.36509815,54.66539219,60.98116349,61.61008676,64.54778904,63.22589932
Developing Countries,DEV,"Official exchange rate, LCU per USD, period average,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Developing Countries,DEV,"Months Import Cover of Foreign Reserves,,,,",..,..,..,..,0.396761131,0.38277083,0.433251683,0.509026752,0.488527435,0.544958477,0.54542658,0.601899895,0.636698854,0.536911807,0.623626185,0.715985094,0.775883697,0.79587046,0.834379083,0.919387709,1.075131956,1.002644367,1.467176731,1.278418573,1.132374793,1.146355898,1.205950969,1.206753532,1.246157337,1.248945882,1.141947541,0.994516026,1.061190295,1.23073755,0.96707031,0.822731444,0.90685567,0.89640589
Developing Countries,DEV,"Industrial Production, constant US$,,,",..,..,..,..,..,..,..,..,..,..,..,2.57117E+12,2.645E+12,2.8733E+12,2.96037E+12,3.13683E+12,3.37164E+12,3.71052E+12,4.04595E+12,4.4214E+12,4.91383E+12,5.24986E+12,5.33677E+12,5.99845E+12,6.53103E+12,6.9728E+12,7.38146E+12,7.80256E+12,8.1005E+12,8.45343E+12,8.91121E+12,9.37432E+12,9.70992E+12,9.51753E+12,1.05737E+13,1.09881E+13,1.13774E+13,1.18908E+13
Djibouti,DJI,"Core CPI,not seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Core CPI,seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"CPI Price, % y-o-y, median weighted, seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"CPI Price, % y-o-y, not seas. adj.,,",4.09213665,1.068053596,-4.074633289,-4.249839539,-4.448300512,-4.653376729,-4.880203879,-5.129114968,-5.405967152,-5.714337087,-6.061783271,-6.45404143,-6.041957139,1.416725874,1.746150631,0.633642952,1.974084223,3.102680019,3.096034907,3.477519412,4.962622743,11.95632072,1.697552568,3.957608771,5.075627411,3.740286318,2.714893363,1.349423528,-0.843903955,2.739497113,0.56720293,0.141581937,3.307640722,1.938007625,..,..,..,..
Djibouti,DJI,"CPI Price, seas. adj.,,,",124.8438178,126.1772167,121.0359578,115.8921238,110.7368939,105.583889,100.43118,95.27994929,90.12914653,84.97886328,79.82762876,74.67552053,70.16365758,71.15768428,72.40020463,72.85896342,74.29726073,76.60246699,78.97410611,81.72044598,85.77592341,96.03156791,97.66175426,101.5268244,106.6799477,110.6700832,113.674658,115.2086106,114.2363605,117.3658623,118.0315649,118.1986763,122.1082639,124.4747313,..,..,..,..
Djibouti,DJI,"CPI Price,not seas.adj,,,",125.3346243,..,..,..,..,..,..,..,..,..,..,..,69.87999389,71.41680255,72.66527381,73.12899171,74.57874711,76.8998845,79.28981519,82.05428727,86.12838021,96.42614486,98.04406169,101.9143226,107.0814649,111.0782715,114.0839448,115.6143837,114.6351406,117.7724555,118.4425533,118.6166599,122.5531662,124.7333197,126.2077049,132.7456176,134.7278842,137.5246297
Djibouti,DJI,"Exchange rate, new LCU per USD extended backward, period average,,",177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721
Djibouti,DJI,"Exchange rate, old LCU per USD extended forward, period average,,",177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721
Djibouti,DJI,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Exports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Exports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Exports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"GDP,constant 2010 LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"GDP,constant 2010 US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"GDP,current LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"GDP,current US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Imports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Imports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Imports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Industrial Production, constant US$, seas. adj.,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment rate,Percent,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Total Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,67.80457183,70.30869657,73.70775059,100.1295825,93.9390567,89.26477032,120.3266992,132.1374379,175.4954109,241.8319144,248.9978963,244.1120952,248.6300003,424.9615099,393.1483917,364.8572841,407.4142667,556.0976289,454.1939097,..,..,..,..,..,..
Djibouti,DJI,"Retail Sales Volume,Index,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Official exchange rate, LCU per USD, period average,,",177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721
Djibouti,DJI,"Months Import Cover of Foreign Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Industrial Production, constant US$,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Core CPI,not seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Core CPI,seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"CPI Price, % y-o-y, median weighted, seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"CPI Price, % y-o-y, not seas. adj.,,",4.036420129,2.929273492,6.242723738,3.19942272,5.577600536,5.472918027,1.56110921,0.00365925,1.313254107,1.673846008,2.437938181,0.996655973,1.17948449,0.853980378,1.299943295,0.163476024,1.450063041,2.394261997,1.683948101,2.20617582,3.641984617,6.361846608,0.011065731,2.996230108,1.122677242,1.350409001,-0.052935091,0.798962437,-0.841675736,0.146996563,0.299134625,0.991539233,1.507335981,-0.499717044,..,..,..,..
Dominica,DMA,"CPI Price, seas. adj.,,,",57.97055987,59.66867611,63.39362672,65.42185682,69.07082665,72.85101638,73.9883003,73.99100772,74.96269767,76.21745779,78.07559229,78.85373735,79.78380495,80.46514299,81.51114422,81.6443954,82.8282906,84.81141688,86.23959713,88.14219427,91.35231942,97.16401386,97.17476577,100.0863454,101.209992,102.5767408,102.5224417,103.3415575,102.4717567,102.6223867,102.9293658,103.9499508,105.5168258,104.9895403,..,..,..,..
Dominica,DMA,"CPI Price,not seas.adj,,,",58.29711289,60.00206622,63.73330738,65.76698738,69.42169917,73.22033431,74.36918058,74.38043652,75.3604268,76.62434551,78.4911425,79.27538375,80.21041982,80.8977806,81.9526023,82.09196676,83.28506624,85.27900162,86.71330993,88.62307724,91.84206291,97.68314368,97.68926469,100.6193212,101.7575605,103.1381775,103.0903095,103.9142593,103.037403,103.1835283,103.4892098,104.5129175,106.0854423,107.3799644,109.7733728,112.9402267,118.6852412,121.7588789
Dominica,DMA,"Exchange rate, new LCU per USD extended backward, period average,,",2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Dominica,DMA,"Exchange rate, old LCU per USD extended forward, period average,,",2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Dominica,DMA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,54,53,48,47,45,51,52,62,56,54,44,43,40,42,42,41,37,40,33,37,29,34,35,36,30,18,12,10,19,16,20,21,15,..
Dominica,DMA,"Exports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,54.00078253,53.00483162,48.00294279,47.00296746,45.0000732,51.0021315,51.99953267,62.00305572,55.99965996,54.00192443,43.99685361,42.999866,39.99655753,42.00145138,41.99712252,41.00152967,36.99823378,40.0020978,32.99948102,36.99931065,28.9982084,33.99841728,35.00335285,36.00722702,30.00710454,18.00164527,12.00056714,10.0056161,19.01006762,16.00710901,20.01215955,20.9995055,14.98108643,..
Dominica,DMA,"Exports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Exports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"GDP,constant 2010 LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"GDP,constant 2010 US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"GDP,current LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"GDP,current US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,122.8567021,108.6026062,96.30223442,98.70561293,119.6232868,133.4659775,138.3205451,134.6305168,144.1054466,148.4962963,131.4851852,116.3148148,127.9296296,145.1851852,165.8333333,166.8962963,195.8555556,247.0259259,225.2592593,227.7407407,235.5481481,224.5185185,229.5703704,239.7666667,221.9925926,213.8888889,197.9111111,302.2666667,319.2518519,213.137037,230.0259259,266.8851852,301.637037,..
Dominica,DMA,"Imports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,122.9962481,110.2750854,97.20501249,98.88595912,119.7508388,134.6417575,137.837144,135.376723,145.1602258,149.1164912,131.2960749,117.0720001,128.2401523,145.0981796,166.2068924,166.5732827,195.5235453,247.0683197,225.9812869,227.4897544,235.2260859,224.101462,229.6227921,238.9919505,222.9202764,214.3969532,198.476127,300.9309105,319.5380256,213.5236364,229.6050713,265.2634158,301.9793573,..
Dominica,DMA,"Imports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Imports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Industrial Production, constant US$, seas. adj.,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Unemployment rate,Percent,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Total Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,29.37278674,31.22451774,45.49742366,47.73524563,42.32183456,49.17219673,63.04710026,60.52206862,55.15008336,75.46403269,76.09974129,81.12093427,94.56231538,87.05088603,101.4477377,126.2259193,221.9077635,212.2925746,191.3236083,..,..,..,..,..,..
Dominica,DMA,"Retail Sales Volume,Index,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Official exchange rate, LCU per USD, period average,,",2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Dominica,DMA,"Months Import Cover of Foreign Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,0.196978795,0.237817602,0.388627713,0.372233226,0.291677226,0.295849324,0.378494674,0.309538519,0.223217948,0.3339393,0.334519423,0.344863683,0.421962064,0.379103856,0.424481818,0.566237946,1.035032262,1.069612642,0.635772537,..,..,..,..,..,..
Dominica,DMA,"Industrial Production, constant US$,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Core CPI,not seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,36.7914537,39.64751117,41.56536354,51.4251508,75.65386564,79.36409265,83.40700833,87.22889902,93.53041396,98.37454529,101.7739559,107.4146982,111.4012064,116.8347378,120.6174886,123.3100797,125.3867938,128.1231293,131.422388,134.2370033,139.1076115,147.3488511,157.6483861,166.0012893,172.6274347
Dominican Republic,DOM,"Core CPI,seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,36.84186261,39.70147533,41.62286768,51.5099124,75.74804057,79.434071,83.47740894,87.31443061,93.63992623,98.49700323,101.9064085,107.5541724,111.5444905,116.9813278,120.7664822,123.4589673,125.5417243,128.2780083,131.5848317,134.4052559,139.2865376,147.5403412,157.8526971,166.2171508,172.8492393
